470	185	6336	\N	200
471	185	6337	\N	400
472	185	6338	\N	250
473	185	6339	\N	60
474	185	6340	\N	200
475	185	6341	\N	450
476	185	6342	\N	30
477	185	6343	\N	10
478	185	6345	\N	500
479	185	6346	\N	400
480	185	6347	\N	80
481	185	6348	\N	800
482	1132	9129	\N	5895
483	185	6353	\N	100
484	185	6354	\N	230
485	185	6355	\N	44
486	187	6358	\N	1450
487	187	6359	\N	20
488	187	6360	\N	10
489	187	6361	\N	250
490	187	6362	\N	200
491	187	6363	\N	400
492	187	6364	\N	50
493	187	6365	\N	25
494	187	6366	\N	15
495	187	6371	\N	350
496	187	6372	\N	250
497	186	6357	\N	20600
498	224	7243	\N	40
499	224	7244	\N	85
500	294	4382	\N	1200
501	295	7309	\N	310000
502	295	7310	\N	65000
503	212	7218	\N	1310
504	212	7225	\N	490
505	213	7231	\N	2035
506	296	7318	\N	265000
507	302	6383	\N	35
508	196	4335	\N	112500
509	187	6377	\N	600
510	185	6344	\N	1000
511	178	6292	\N	2000
512	178	6293	\N	2000
513	179	6314	\N	2000
514	179	6315	\N	850
515	302	6384	\N	550
516	302	6385	\N	80
517	302	6386	\N	350
518	302	6387	\N	100
519	302	6388	\N	250
520	302	6389	\N	40
521	302	6390	\N	80
522	302	6391	\N	40
523	302	6394	\N	220
524	214	7233	\N	6490
525	214	7234	\N	8240
526	256	6936	\N	4000
527	268	7456	\N	25000
528	268	7455	\N	70000
529	273	7475	\N	55000
530	269	7457	\N	220
531	269	7458	\N	160
532	269	7461	\N	450
533	269	7466	\N	14500
534	273	7480	\N	26000
535	302	6395	\N	40
536	302	6396	\N	180
537	302	6397	\N	55
538	302	6398	\N	270
539	302	6399	\N	400
540	302	6400	\N	35
541	440	6740	\N	80
542	302	6401	\N	3000
543	302	6402	\N	220
544	302	6403	\N	60
545	392	4449	\N	75
546	430	4516	\N	115
547	430	4518	\N	575
548	430	4519	\N	322
549	430	4520	\N	610
550	430	4521	\N	3350
551	430	4522	\N	1150
552	430	4523	\N	290
553	430	4524	\N	20
554	434	4581	\N	288
555	434	4583	\N	575
556	434	4584	\N	115
557	440	6496	\N	300
558	440	6497	\N	80
559	440	6728	\N	60
560	440	6730	\N	450
561	440	6731	\N	750
562	440	6732	\N	350
563	276	7487	\N	30000
564	284	6941	\N	1500
565	284	6950	\N	15000
566	285	6951	\N	1000
567	285	6952	\N	200
568	285	6953	\N	200
569	285	6954	\N	100
570	285	6955	\N	1500
571	285	6956	\N	30000
572	265	7716	\N	1500
573	293	4358	\N	377535
574	293	4359	\N	801965
575	293	4360	\N	417677
576	293	4361	\N	643370
577	293	4362	\N	29428
578	440	6733	\N	450
579	440	6734	\N	30
580	440	6738	\N	250
581	473	4755	\N	6325
582	258	6379	\N	8948693.93
583	270	7471	\N	94000
584	270	7470	\N	10000
585	270	7469	\N	92000
586	440	6739	\N	250
587	440	6741	\N	10
588	440	6744	\N	450
589	440	6745	\N	325
590	440	6747	\N	25
591	440	6751	\N	1000
592	440	6770	\N	750
593	440	6771	\N	400
594	440	6772	\N	500
595	440	6773	\N	700
596	440	6775	\N	20
597	440	6776	\N	200
598	440	6777	\N	550
599	440	6778	\N	1000
600	440	6779	\N	515
601	440	6780	\N	260
602	440	6781	\N	110
603	284	6942	\N	500
604	284	6940	\N	30000
605	293	4364	\N	121535
606	293	4365	\N	4715
607	293	4366	\N	45070
608	294	4367	\N	6000
609	294	4368	\N	2400
610	294	4369	\N	36400
611	294	4370	\N	1200
612	294	4371	\N	2400
613	294	4372	\N	54079
614	294	4375	\N	72100
615	294	4378	\N	12020
616	294	4379	\N	1200
617	294	4380	\N	1200
618	294	4381	\N	6000
619	294	4384	\N	6000
620	302	6393	\N	350
621	302	6392	\N	220
622	294	4385	\N	16900
623	294	4376	\N	36050
624	294	4374	\N	9615
625	311	7613	\N	9375
626	440	6784	\N	360
627	88	8177	\N	14000
628	89	8169	\N	7170
629	147	7715	\N	3030
630	147	7714	\N	2400
631	312	7733	\N	150
632	312	7731	\N	100
633	440	6785	\N	550
634	441	8461	\N	115000
635	458	4671	\N	41350
636	458	4675	\N	3660
637	458	4676	\N	48760
638	459	4681	\N	6420
639	472	4743	\N	70275
640	472	4744	\N	127725
641	472	4745	\N	5700
642	473	4748	\N	3600
643	473	4749	\N	5100
644	473	4750	\N	3700
645	473	4751	\N	4500
646	473	4752	\N	450
647	473	4753	\N	2300
648	473	4756	\N	12075
649	473	4757	\N	10000
650	474	4758	\N	300000
651	474	4759	\N	250000
652	474	4760	\N	402500
653	474	4761	\N	200
654	474	4764	\N	10000
655	474	4765	\N	5750
656	477	4769	\N	202
657	477	4770	\N	100
658	477	4771	\N	1485
659	477	4772	\N	1435
660	477	4773	\N	745
661	477	4774	\N	1325
662	477	4775	\N	75
663	477	4776	\N	185
664	477	4777	\N	175
665	477	4778	\N	216
666	477	4779	\N	300
667	477	4780	\N	815
668	477	4781	\N	150
669	477	4782	\N	75
670	477	4784	\N	9225
671	333	4389	\N	25000
672	352	6432	\N	1900
673	477	4785	\N	10180
674	477	4786	\N	23370
675	477	4788	\N	58210
676	478	4791	\N	635
677	478	4792	\N	175
678	478	4793	\N	920
679	1026	3003	\N	480
680	478	4801	\N	1150
681	478	4802	\N	3450
682	478	4803	\N	18400
683	478	4804	\N	1150
684	478	4805	\N	16120
685	478	4806	\N	2300
686	478	4807	\N	2300
687	478	4808	\N	400
688	478	4809	\N	8625
689	480	6957	\N	875
690	480	6959	\N	250
691	480	6966	\N	1500
692	480	6967	\N	320
693	480	6968	\N	150
694	480	6969	\N	540
695	480	6970	\N	360
696	482	4810	\N	1725
697	482	4811	\N	2645
698	480	6973	\N	3900
699	480	6971	\N	500
700	482	4812	\N	1150
701	482	4813	\N	46
702	482	4814	\N	115
703	482	4815	\N	1150
704	482	4816	\N	690
705	482	4817	\N	460
706	482	4818	\N	5175
707	482	4819	\N	35
708	482	4820	\N	550
709	482	4821	\N	80
710	482	4822	\N	350
711	383	4408	\N	101370
712	383	4409	\N	188360
713	383	4410	\N	13045
714	383	4411	\N	54325
715	383	4416	\N	116885
716	383	4417	\N	10065
717	390	4431	\N	61000
718	390	4432	\N	17500
719	390	4433	\N	272000
720	392	4434	\N	36080
721	392	4435	\N	570
722	392	4436	\N	870
723	392	4437	\N	950
724	392	4438	\N	980
725	392	4439	\N	450
726	392	4440	\N	860
727	392	4441	\N	145
728	392	4442	\N	65
729	392	4443	\N	140
730	392	4444	\N	210
731	392	4445	\N	635
732	392	4446	\N	40
733	392	4447	\N	114
734	392	4448	\N	125
735	389	4430	\N	23275
736	389	4429	\N	78700
737	386	4420	\N	294000
738	351	6429	\N	303475
739	347	6425	\N	165000
740	341	6419	\N	49875
741	336	4399	\N	90000
742	673	1280	\N	9050
743	482	4823	\N	100
744	482	4824	\N	250
745	482	4825	\N	40
746	482	4826	\N	80
747	482	4827	\N	40
748	482	4828	\N	220
749	482	4829	\N	350
750	482	4830	\N	220
751	482	4831	\N	40
752	482	4832	\N	180
753	482	4833	\N	55
754	482	4834	\N	270
755	482	4835	\N	400
756	482	4836	\N	35
757	482	4837	\N	3000
758	482	4838	\N	220
759	223	8185	\N	200
760	223	8186	\N	650
761	410	7721	\N	3000
762	410	7720	\N	4000
763	482	4839	\N	60
764	482	4845	\N	3175
765	482	4846	\N	2875
766	485	4853	\N	104900
767	486	4854	\N	274926
768	486	4855	\N	231610
769	487	4856	\N	19500
770	487	4857	\N	16900
771	487	4859	\N	13000
772	487	4860	\N	7020
773	487	4861	\N	108920
774	487	4862	\N	4810
775	487	4863	\N	12090
776	487	4864	\N	11500
777	487	4868	\N	3450
778	487	4869	\N	253
779	487	4870	\N	253
780	487	4871	\N	60
781	487	4872	\N	1725
782	487	4873	\N	1897.5
783	487	4874	\N	14950
784	487	4875	\N	32200
785	487	4876	\N	977.5
786	487	4877	\N	2932.5
787	487	4881	\N	2930
788	487	4882	\N	2930
789	487	4883	\N	2932.5
790	487	4885	\N	4025
791	487	4886	\N	56
792	487	4887	\N	5750
793	487	4888	\N	2875
794	487	4889	\N	4025
795	487	4890	\N	30300
796	487	4891	\N	31450
797	422	4459	\N	46
798	417	4452	\N	348600
799	422	4462	\N	34500
800	422	4466	\N	1150
801	408	6484	\N	68752.34
802	408	6479	\N	775259.63
803	426	4479	\N	1700
804	426	4480	\N	950
805	426	4481	\N	750
806	426	4482	\N	950
807	426	4484	\N	150
808	426	4489	\N	320
809	426	4490	\N	140
810	426	4493	\N	1200
811	426	4494	\N	545
812	426	4495	\N	100
813	426	4497	\N	2800
814	426	4500	\N	2100
815	426	4501	\N	2100
816	426	4483	\N	1200
817	426	4502	\N	40
818	427	4504	\N	34500
819	430	4514	\N	345
820	430	4515	\N	690
821	430	4534	\N	8620
822	434	4561	\N	1725
823	434	4562	\N	2875
824	434	4563	\N	23
825	434	4566	\N	989
826	434	4568	\N	575
827	434	4571	\N	863
828	434	4572	\N	3048
829	434	4574	\N	575
830	434	4575	\N	2684
831	434	4576	\N	150
832	434	4577	\N	3450
833	434	4578	\N	3450
834	434	4579	\N	3450
835	434	4580	\N	1150
836	434	4582	\N	17
837	440	6546	\N	1000
838	440	6547	\N	1750
839	440	6548	\N	500
840	440	6551	\N	10000
841	434	4570	\N	1817
842	431	4536	\N	15600
843	440	6552	\N	5000
844	434	4564	\N	5405
845	493	5006	\N	53040
846	440	6554	\N	120
847	440	6555	\N	12750
848	440	6556	\N	5400
849	440	6561	\N	540
850	440	6562	\N	360
851	487	4892	\N	90500
852	487	4893	\N	2300
853	487	4894	\N	1725
854	487	4895	\N	2300
855	487	4896	\N	1150
856	487	4901	\N	920
857	487	4902	\N	2300
858	487	4903	\N	1725
859	489	4958	\N	1500
860	489	4960	\N	8050
861	490	4964	\N	141050
862	493	4984	\N	920
863	493	4985	\N	460
864	493	4986	\N	230
865	493	4987	\N	920
866	493	4988	\N	2530
867	493	4989	\N	23000
868	493	4990	\N	115
869	493	4991	\N	28810
870	493	4994	\N	4600
871	493	4995	\N	4600
872	493	5004	\N	44200
873	493	5005	\N	36400
874	493	5007	\N	92000
875	493	5011	\N	41032
876	493	5013	\N	368
877	493	5014	\N	368
878	493	5015	\N	368
879	493	5016	\N	368
880	493	5017	\N	1840
881	493	5019	\N	3680
882	493	5020	\N	3680
883	493	5021	\N	4600
884	440	6502	\N	8200
885	440	6557	\N	4500
886	440	6506	\N	1200
887	440	6563	\N	1800
888	440	6567	\N	7110
889	440	6571	\N	200
890	440	6572	\N	3500
891	440	6573	\N	2100
892	440	6576	\N	500
893	440	6587	\N	90
894	440	6590	\N	270
895	440	6591	\N	540
896	440	6592	\N	270
897	440	6593	\N	150
898	440	6595	\N	1200
899	440	6596	\N	2700
900	440	6598	\N	250
901	440	6599	\N	150
902	440	6600	\N	540
903	720	1613	\N	1000
904	723	1634	\N	\N
905	183	6332	\N	149980
906	440	6508	\N	1024229.7
907	440	6602	\N	540
908	440	6603	\N	585
909	440	6604	\N	162
910	493	5022	\N	736
911	493	5023	\N	1840
912	493	5024	\N	36800
913	493	5025	\N	9200
914	493	5026	\N	9200
915	495	7281	\N	75000
916	495	7282	\N	45000
917	495	7283	\N	5000
918	495	7284	\N	5000
919	495	7285	\N	35000
920	495	7286	\N	22000
921	501	5067	\N	26000
922	501	5068	\N	20000
923	440	6607	\N	2500
924	440	6605	\N	9900
925	440	6606	\N	8000
926	440	6586	\N	1620
927	440	6627	\N	1600
928	440	6628	\N	3865
929	440	6629	\N	2000
930	440	6639	\N	1170
931	440	6640	\N	360
932	440	6642	\N	450
933	440	6650	\N	680
934	440	6651	\N	2700
935	440	6654	\N	325
936	440	6655	\N	90
937	440	6657	\N	50
938	440	6659	\N	145
939	440	6662	\N	680
940	440	6663	\N	50
941	440	6664	\N	100
942	440	6666	\N	220
943	440	6667	\N	350
944	440	6669	\N	685
945	440	6671	\N	450
946	440	6672	\N	150
947	440	6673	\N	125
948	440	6675	\N	135
949	440	6685	\N	9100
950	440	6688	\N	6300
951	440	6689	\N	8400
952	501	5069	\N	2500
953	501	5070	\N	5000
954	501	5071	\N	150000
955	501	5072	\N	23000
956	501	5073	\N	29900
957	501	5075	\N	46000
958	501	5076	\N	2800
959	1039	5277	\N	125
960	1039	5278	\N	125
961	586	571	\N	1150
962	586	581	\N	2875
963	1038	5274	\N	13500
964	440	6686	\N	29860
965	440	6634	\N	9500
966	1039	5279	\N	125
967	440	6737	\N	500
968	440	6690	\N	14000
969	440	6691	\N	9400
970	440	6692	\N	10000
971	440	6693	\N	1400
972	440	6694	\N	21000
973	440	6695	\N	14360
974	440	6696	\N	14000
975	440	6698	\N	2500
976	440	6707	\N	1040
977	440	6708	\N	155
978	440	6709	\N	260
979	440	6710	\N	1650
980	440	6712	\N	10
981	1039	5283	\N	672
982	440	6713	\N	25
983	1039	5292	\N	430
984	1039	5285	\N	379
985	440	6714	\N	450
986	440	6715	\N	140
987	1039	5287	\N	50
988	1039	5289	\N	85
989	440	6716	\N	750
990	1039	5286	\N	95
991	1039	5281	\N	125
992	440	6720	\N	250
993	440	6727	\N	540
994	1039	5282	\N	125
995	1039	5290	\N	135
996	440	6754	\N	74950
997	440	6759	\N	550
998	440	6760	\N	1500
999	440	6762	\N	100
1000	440	6763	\N	30
1001	440	6764	\N	350
1002	1039	5307	\N	2400
1003	1039	5303	\N	1670
1004	440	6765	\N	110
1005	440	6767	\N	1300
1006	440	6769	\N	120
1007	1039	5300	\N	1450
1008	1039	5306	\N	1051
1009	1039	5309	\N	890
1010	1039	5312	\N	845
1011	1039	5294	\N	665
1012	1039	5296	\N	350
1013	1039	5298	\N	350
1014	1039	5310	\N	315
1015	457	4630	\N	3500
1016	1039	5308	\N	295
1017	1039	5304	\N	250
1018	1039	5305	\N	250
1019	1039	5302	\N	226
1020	1039	5295	\N	170
1021	451	4585	\N	540
1022	451	4586	\N	465
1023	451	4587	\N	810
1024	451	4588	\N	930
1025	451	4589	\N	735
1026	451	4590	\N	1225
1027	451	4591	\N	318
1028	451	4592	\N	318
1029	451	4593	\N	9145
1030	451	4594	\N	810
1031	451	4595	\N	75
1032	451	4596	\N	125
1033	451	4597	\N	710
1034	451	4598	\N	1830
1035	451	4599	\N	9755
1036	451	4600	\N	2149
1037	456	4611	\N	5700
1038	456	4612	\N	2175
1039	456	4613	\N	70275
1040	456	4614	\N	127700
1041	501	5077	\N	5750
1042	503	5079	\N	10050
1043	503	5080	\N	262
1044	503	5081	\N	1840
1045	503	5082	\N	690
1046	504	5107	\N	200
1047	504	5108	\N	2000
1048	504	5109	\N	520
1049	504	5111	\N	2500
1050	504	5112	\N	500
1051	504	5113	\N	2000
1052	508	7000	\N	240
1053	508	7002	\N	155
1054	508	7004	\N	22003
1055	508	7009	\N	550
1056	512	5179	\N	630
1057	512	5181	\N	2000
1058	1053	5459	\N	17500
1059	1059	6798	\N	890
1060	1059	6795	\N	220
1061	489	4932	\N	230
1062	1059	6796	\N	80
1063	457	4626	\N	3625
1064	457	4627	\N	1000
1065	457	4628	\N	1000
1066	457	4631	\N	3500
1067	457	4632	\N	457
1068	457	4633	\N	4935
1069	457	4634	\N	3275
1070	457	4635	\N	3680
1071	457	4638	\N	3450
1072	457	4639	\N	46
1073	457	4640	\N	690
1074	457	4641	\N	633
1075	457	4642	\N	23
1076	457	4643	\N	311
1077	457	4644	\N	1150
1078	457	4645	\N	288
1079	457	4646	\N	1955
1080	457	4647	\N	403
1081	457	4648	\N	920
1082	457	4649	\N	460
1083	457	4650	\N	230
1084	1059	6817	\N	13500
1085	457	4651	\N	920
1086	457	4652	\N	345
1087	457	4655	\N	58
1088	457	4656	\N	1150
1089	457	4657	\N	460
1090	457	4658	\N	173
1091	457	4660	\N	288
1092	1059	6816	\N	13500
1093	1059	6815	\N	13500
1094	1059	6814	\N	5200
