2021-12-06	\N	588	3829	232	408952	5	t	t	408952	0	0	0	1
2021-12-10	\N	588	QT/NPS/12/03	238	477890	59	t	f	477890	0	0	0	1
2021-12-01	\N	590	LRB/09/2021	240	404450	5	t	f	404450	0	0	0	1
2021-12-09	\N	588	102	235	445500	2	t	f	445500	0	0	0	1
2021-12-02	\N	590	KH/02/2021	234	376770	66	t	t	376770	0	0	0	1
2021-12-02	\N	590	N7/HHA/2021	239	386700	21	t	f	386700	0	0	0	1
2021-12-15	\N	591	3568	241	48010	5	t	t	48010	0	0	0	1
2021-12-09	\N	591	013	243	56650	71	t	f	56650	0	0	0	1
2021-10-11	\N	547	001/Q/MTSS/KAR/2021	154	2200000	62	t	t	2200000	0	0	0	1
2021-12-17	\N	591	107	242	50620	2	t	f	50620	0	0	0	1
2021-10-11	\N	547	81FBV21054	155	2500000	63	t	f	2500000	0	0	0	1
2021-10-11	\N	547	8025044	156	3000000	64	t	f	3000000	0	0	0	1
2021-12-10	\N	592	3568	244	48010	5	t	t	48010	0	0	0	1
2021-12-20	\N	592	107	245	50620	2	t	f	50620	0	0	0	1
2022-01-03	\N	642	AMA/M-7/22	287	417800	2	t	f	417800	0	0	0	1
2021-12-24	\N	640	AMT/M-07/21	282	404360	2	t	f	404360	0	0	0	1
2021-12-17	\N	592	013	246	56650	71	t	f	56650	0	0	0	1
2021-12-23	\N	601	11/724/2021	272	2175000	76	t	f	2175000	0	0	0	1
2021-12-23	\N	601	PTG-1941/2021	260	1453900	31	t	t	1453900	0	0	0	1
2021-12-22	\N	601	TB-199/21	271	1953000	16	t	f	1953000	0	0	0	1
2021-12-23	\N	640	GM/NK-36/21	280	393085	20	t	t	393085	0	0	0	1
2021-12-21	\N	599	NR/09/2021	259	410350	5	t	f	410350	0	0	0	1
2021-12-21	\N	599	GM/NK/75/21	257	390040	20	t	t	390040	0	0	0	1
2021-12-20	\N	599	HHA/N/7/21	258	403050	21	t	f	403050	0	0	0	1
2021-12-24	\N	640	HHA/N-7/21	281	400720	21	t	f	400720	0	0	0	1
2021-12-21	\N	593	81FBV21054	248	2500000	63	t	f	2500000	0	0	0	1
2021-12-21	\N	593	001/Q/MTSS/KAR/2021	247	2200000	62	t	t	2200000	0	0	0	1
2021-12-15	\N	593	802044	249	3000000	64	t	f	3000000	0	0	0	1
2022-01-03	\N	642	HHMA/N-7/22	288	434490	21	t	f	434490	0	0	0	1
2021-12-23	\N	637	423	273	70000	72	t	t	70000	0	0	0	1
2022-01-24	\N	668	II/827/2022	314	3289000	76	t	f	3289000	0	0	0	1
2022-01-24	\N	668	PTG-1942/22	312	2129500	31	t	t	2129500	0	0	0	1
2021-12-15	\N	641	TEL/ADV/NRDI/21-1300	283	650000	40	t	t	650000	0	0	0	1
2021-12-14	\N	641	GIS/ADV/21-198	284	875000	73	t	f	875000	0	0	0	1
2021-12-13	\N	641	AXS/ADV/2021-401	285	943000	74	t	f	943000	0	0	0	1
2022-01-25	\N	668	TB-202/22	313	2675000	75	t	f	2675000	0	0	0	1
2021-12-19	\N	602	Q20211219	265	1466689	24	t	t	1466689	0	0	0	1
2021-12-20	\N	602	PNECNRDI/MISC/71-3	266	1550000	61	t	f	1550000	0	0	0	1
2021-12-17	\N	602	NRDI/17/12/21	267	1702000	60	t	f	1702000	0	0	0	1
2021-12-14	\N	598	TEL/ADV/IRDN/21-1297	254	294500	40	t	t	294500	0	0	0	1
2021-12-14	\N	598	GIS/ADV/21-1898	255	388740	20	t	f	388740	0	0	0	1
2021-12-23	\N	598	AXS/ADV/2021-4121	256	353400	57	t	f	353400	0	0	0	1
2021-12-07	\N	596	3575	274	1526969	5	t	t	1526969	0	0	0	1
2021-12-14	\N	596	117	275	1627990	2	t	f	1627990	0	0	0	1
2021-12-16	\N	596	021	276	1766540	71	t	f	1766540	0	0	0	1
2022-01-03	\N	649	3991	289	1198126	5	t	t	1198126	0	0	0	1
2021-12-31	\N	649	129	290	1285730	2	t	f	1285730	0	0	0	1
2022-01-05	\N	649	034	291	1364700	71	t	f	1364700	0	0	0	1
2021-12-14	\N	607	3572	268	995134	5	t	t	995134	0	0	0	1
2021-12-20	\N	607	014	269	1078035	71	t	f	1078035	0	0	0	1
2021-12-16	\N	607	110	270	1177620	2	t	f	1177620	0	0	0	1
2021-12-07	\N	639	3575	277	1526969	5	t	t	1526969	0	0	0	1
2021-12-14	\N	639	117	278	1627990	2	t	f	1627990	0	0	0	1
2021-12-16	\N	639	021	279	1766540	71	t	f	1766540	0	0	0	1
2022-01-19	\N	679	AMA/M-007/22	331	165740	2	t	f	165740	0	0	0	1
2021-12-31	\N	655	4021	296	362353	5	t	t	362353	0	0	0	1
2022-01-03	\N	655	041	298	385250	71	t	f	385250	0	0	0	1
2022-01-05	\N	655	135	299	410500	2	t	f	410500	0	0	0	1
2022-01-15	\N	666	MCC-22/AC-001	310	920600	83	t	f	920600	0	0	0	1
2022-01-03	\N	642	GM/NK-18/22	286	395190	20	t	t	395190	0	0	0	1
2022-01-11	\N	652	TEL/ADV/IRDN/21-1305R	293	11707935	40	t	t	11707935	0	0	0	1
2022-01-06	\N	652	AXS/ADV/2022-009	294	15276825.59	74	t	f	15276825.59	0	0	0	1
2022-01-07	\N	652	GIS/ADV/22-007	295	13640022.85	73	t	f	13640022.85	0	0	0	1
2022-01-13	\N	659	<ref>	305	800000	16	t	f	800000	0	0	0	1
2022-01-13	\N	659	<ref>	306	750000	14	t	f	750000	0	0	0	1
2022-01-13	\N	659	<ref>	307	650000	13	t	t	650000	0	0	0	1
2022-01-19	\N	672	4582	318	1741757	5	t	t	1741757	0	0	0	1
2022-01-27	\N	672	142	320	2012494	2	t	f	2012494	0	0	0	1
2022-01-12	\N	669	Nust/001/2022	315	678400	79	t	t	678400	0	0	0	1
2022-01-18	\N	669	NRDI/2/027-22	317	920600	80	t	f	920600	0	0	0	1
2022-01-18	\N	669	NRDI/Q/001-2022	316	882190	81	t	f	882190	0	0	0	1
2022-01-24	\N	672	212	319	1913824	59	t	f	1913824	0	0	0	1
2022-01-31	\N	684	PN/06/22	334	427000	84	t	f	427000	0	0	0	1
2022-01-24	\N	673	223	325	2151940	59	t	f	2151940	0	0	0	1
2022-01-11	\N	673	4592	324	2040469	5	t	t	2040469	0	0	0	1
2022-02-02	\N	685	Q22E0116-PNS-R00-S53	338	700000	16	t	t	700000	0	0	0	1
2022-01-27	\N	673	146	326	2311060	2	t	f	2311060	0	0	0	1
2022-01-25	\N	674	FES/Mech/2202	328	329000	58	t	f	329000	0	0	0	1
2022-01-11	\N	674	EPE-22/MSU-014m	327	225940	18	t	t	225940	0	0	0	1
2022-01-12	\N	666	Nust/001/2022	309	678400	79	t	t	678400	0	0	0	1
2022-01-21	\N	674	2022/civil/3003	329	290000	57	t	f	290000	0	0	0	1
2022-01-20	\N	679	GM/NK/0022	330	157720	20	t	t	157720	0	0	0	1
2022-01-18	\N	666	NRDI/Q/001-2022	323	882190	81	t	f	882190	0	0	0	1
2022-01-19	\N	679	HHA/N-007/22	332	179850	21	t	f	179850	0	0	0	1
2022-02-02	\N	684	NRDI/06/2022	337	505000	85	t	f	505000	0	0	0	1
2022-02-01	\N	684	NRDI/01/2022	333	395300	66	t	t	395300	0	0	0	1
2022-02-01	\N	688	4902	341	288278	5	t	t	288278	0	0	0	1
2022-01-31	\N	688	158	343	342900	2	t	f	342900	0	0	0	1
2022-02-03	\N	688	230	342	316450	59	t	f	316450	0	0	0	1
2022-02-07	\N	689	N-02-01-22	345	439890	84	t	f	439890	0	0	0	1
2022-02-08	\N	689	NRDI/06/2022	344	397250	66	t	t	397250	0	0	0	1
2022-02-07	\N	689	PNJ-NRDI-04	346	449000	87	t	f	449000	0	0	0	1
2022-02-21	\N	690	<ref>	347	500	12	t	t	500	0	0	0	1
2022-02-15	\N	691	PTG-1943/22	348	3569673.6	31	t	t	3569673.6	0	0	0	1
2022-02-14	\N	691	TB-205/22	349	3721200	75	t	f	3721200	0	0	0	1
2022-02-15	\N	691	II/725/2022	351	5537000	76	t	f	5537000	0	0	0	1
2022-02-23	\N	693	DM/0802/22/NRDI/MIC	353	1313180	15	t	t	1313180	0	0	0	1
2022-02-15	\N	694	AV/SINC/2022/013	356	480000	8	t	f	480000	0	0	0	1
2022-02-21	\N	695	EME/NRDI/15A	355	888000	17	t	t	888000	0	0	0	1
2022-02-12	\N	694	281221-UE-67403-R1	354	404250	88	t	t	404250	0	0	0	1
2022-02-22	\N	697	LRB/SM/01	361	399500	82	t	t	399500	0	0	0	1
2022-02-21	\N	697	GM/NK/22	362	418000	20	t	f	418000	0	0	0	1
2022-02-24	\N	697	HHA/N-7/22	363	432500	22	t	f	432500	0	0	0	1
2022-01-31	\N	696	31012022	364	5982655.77	89	t	t	5113381	869274.77	0	0	2
2022-02-22	\N	696	SE/RDW/23	365	6317999.556102	87	t	f	5399999.6206	917999.935502	0	0	2
2022-02-23	\N	696	<ref>ADI/NRDI/08	366	6587100.99099	66	t	f	5630000.847	957100.14399	0	0	2
2022-02-14	\N	698	5202	367	429067	5	t	t	429067	0	0	0	1
2022-02-18	\N	698	237	368	469820	59	t	f	469820	0	0	0	1
2022-02-16	\N	698	164	369	506750	2	t	f	506750	0	0	0	1
2022-01-13	\N	687	DMT/0701/20/NRDI/MIC	370	1288905	15	t	t	1288905	0	0	0	1
2022-03-31	\N	737	PTG-1945/22	442	575000	31	t	t	575000	0	0	0	1
2022-03-30	\N	737	TB-200/22	443	622000	75	t	f	622000	0	0	0	1
2022-03-08	\N	704	1081	372	1947698	26	t	f	1947698	0	0	0	1
2022-03-08	\N	704	3153	373	1976982	54	t	f	1976982	0	0	0	1
2022-03-07	\N	704	EME/NRDI/21A	371	1627150.36	17	t	t	1627150.36	0	0	0	1
2022-03-11	\N	717	GM/NK/77	387	4064580	20	t	f	3474000	590580	0	0	2
2022-03-12	\N	717	LPR/000023/2022	386	4019886	98	t	t	3435800	584086	0	0	2
2022-03-16	\N	717	<ref>	388	4099680	66	t	f	3504000	595680	0	0	2
2022-03-16	\N	727	Q20220316 NUST	412	3052074	24	t	t	3052074	0	0	0	1
2022-03-18	\N	727	PNECNRDI/MISC/322	413	3130000	61	t	f	3130000	0	0	0	1
2022-03-17	\N	727	NRDI 2/17/03/22	414	3083500	60	t	f	3083500	0	0	0	1
2022-03-16	\N	718	GM/KN/78	390	12168	20	t	t	10400	1768	0	0	2
2022-03-03	\N	712	LT-612	380	358330	99	t	f	358330	0	0	0	1
2022-03-04	\N	712	1252	379	298614	12	t	t	298614	0	0	0	1
2022-03-07	\N	705	Q20220307 NUST	375	1304064	24	t	t	1304064	0	0	0	1
2022-03-09	\N	705	NRDI/09/03/22	376	1315500	60	t	f	1315500	0	0	0	1
2022-03-09	\N	705	PNECNRDI/MISC/627	377	1307000	61	t	f	1307000	0	0	0	1
2022-03-07	\N	712	299/STS	381	334440	67	t	f	334440	0	0	0	1
2022-03-30	\N	737	II/834/2022	444	785000	76	t	f	785000	0	0	0	1
2022-03-21	\N	726	MD R&D Wing (NRDI)	406	1272000	101	t	t	1272000	0	0	0	1
2022-03-22	\N	726	MD R&D Wing	407	1530000	82	t	f	1530000	0	0	0	1
2022-03-22	\N	726	MD R&D Wing	408	1700000	20	t	f	1700000	0	0	0	1
2022-03-12	\N	711	AV/SINC/2022/014	378	750000	8	t	t	750000	0	0	0	1
2022-04-14	\N	731	Gm/01/2022	433	812970	20	t	t	812970	0	0	0	1
2022-04-14	\N	731	00015	434	863478	82	t	f	863478	0	0	0	1
2022-04-14	\N	731	Cl/01/22	435	899474	102	t	f	899474	0	0	0	1
2022-03-11	\N	714	2022/NE/CE/03/4700/4766/AB	401	428910	68	t	t	428910	0	0	0	1
2022-03-15	\N	714	2022/FS/03/1510/1720	403	466198	69	t	f	466198	0	0	0	1
2022-03-08	\N	720	5250	396	446485	5	t	t	446485	0	0	0	1
2022-03-09	\N	720	240	398	514605	59	t	f	514605	0	0	0	1
2022-03-11	\N	720	168	397	484900	2	t	f	484900	0	0	0	1
2022-03-21	\N	706	EPE-22/MSU-015m2	409	288842	18	t	t	288842	0	0	0	1
2022-03-24	\N	706	FES/Mech/2201	410	331000	58	t	f	331000	0	0	0	1
2022-03-21	\N	706	2022/civil/3002a	411	312000	57	t	f	312000	0	0	0	1
2022-03-18	\N	736	5826	439	515920	5	t	t	515920	0	0	0	1
2022-03-18	\N	710	DM/1803/22/NRDI/MIC	423	4392780	15	t	t	4392780	0	0	0	1
2022-03-22	\N	736	247	440	552650	59	t	f	552650	0	0	0	1
2022-03-16	\N	729	Gm/01/2022	417	1392000	20	t	f	1392000	0	0	0	1
2022-03-16	\N	729	00017	415	1335920	82	t	t	1335920	0	0	0	1
2022-03-16	\N	729	1343	416	1365000	102	t	f	1365000	0	0	0	1
2022-02-15	\N	733	TEL/NRDI/ADV/20624	429	315800.05	40	t	t	315800.05	0	0	0	1
2022-04-11	\N	750	257	464	475635	59	t	f	475635	0	0	0	1
2022-02-07	\N	733	AXS/ADV/2022-80	430	410540.08	74	t	f	410540.08	0	0	0	1
2022-02-10	\N	733	GIS/ADV/22-1200	431	382118.06	73	t	f	382118.06	0	0	0	1
2022-03-28	\N	736	176	441	598090	2	t	f	598090	0	0	0	1
2022-01-11	\N	725	1820	405	43688	100	t	t	37340	6348	0	0	2
2022-04-07	\N	750	5721	463	445860	5	t	t	445860	0	0	0	1
2022-03-25	\N	738	5692	445	312471	5	t	t	312471	0	0	0	1
2022-03-15	\N	734	5386	436	474761	5	t	t	474761	0	0	0	1
2022-03-18	\N	734	172	437	496175	2	t	f	496175	0	0	0	1
2022-03-28	\N	734	244	438	547420	59	t	f	547420	0	0	0	1
2022-03-31	\N	738	256	446	330050	59	t	f	330050	0	0	0	1
2022-03-24	\N	738	180	448	352000	2	t	f	352000	0	0	0	1
2022-02-08	\N	739	008	452	78741.3	105	t	t	71583	7158.3	0	0	2
2022-02-15	\N	740	0010	453	269000	105	t	t	269000	0	0	0	1
2022-02-04	\N	741	22041279 R2	454	1917547	65	t	t	1917547	0	0	0	1
2022-04-09	\N	745	Q20220409 NUST	457	4777090	24	t	t	4777090	0	0	0	1
2022-04-08	\N	745	NRDI 2/08/04/22	458	4897000	60	t	f	4897000	0	0	0	1
2022-04-09	\N	745	PNECNRDI/MISC/9422	459	5203040	61	t	f	5203040	0	0	0	1
2022-04-09	\N	742	HOD-FAN-3082-B-22	455	931950	108	t	t	931950	0	0	0	1
2022-04-08	\N	750	191	465	504340	2	t	f	504340	0	0	0	1
2022-04-05	\N	774	926/2022	473	159600	109	t	f	159600	0	0	0	1
2022-04-01	\N	774	1253	471	133000	12	t	t	133000	0	0	0	1
2022-04-01	\N	774	300/SPS	472	148960	67	t	f	148960	0	0	0	1
2022-04-13	\N	780	6102	481	1269525	5	t	t	1269525	0	0	0	1
2022-04-20	\N	780	196	483	1388775	2	t	f	1388775	0	0	0	1
2022-04-15	\N	780	253	482	1327350	59	t	f	1327350	0	0	0	1
2022-04-25	\N	779	NR/H-7/2022	484	1367980	82	t	t	1367980	0	0	0	1
2022-04-22	\N	779	2022/03/05	487	1398400	20	t	f	1398400	0	0	0	1
2022-04-22	\N	779	AD/102/2022	486	1386000	66	t	f	1386000	0	0	0	1
2022-04-20	\N	783	EME/NT53	488	159719.75	17	t	t	159719.75	0	0	0	1
2022-04-15	\N	783	JS/12/2022	490	194060	0	t	f	194060	0	0	0	1
2022-04-18	\N	783	MC/142/22	489	191185	54	t	f	191185	0	0	0	1
2022-04-19	\N	787	332	499	1821350	2	t	f	1821350	0	0	0	1
2022-04-27	\N	785	fabdafdb	491	117	66	t	t	100	17	0	0	2
2022-04-25	\N	787	268	500	1935230	59	t	f	1935230	0	0	0	1
2022-04-26	\N	787	6182	498	1714023	5	t	t	1714023	0	0	0	1
2022-04-04	\N	747	NIL	517	50000	107	t	t	50000	0	0	0	1
2022-04-04	\N	746	NIL	502	10000.005	107	t	t	10000.005	0	0	0	1
2022-04-27	\N	786	<Add Ref>	494	0	0	t	t	0	0	0	0	2
2022-04-27	\N	786	shoven	493	29719640	0	t	f	25401402	4318238	0	0	2
2022-05-24	\N	811	<Add Ref>	539	0	0	t	t	0	0	0	0	1
2022-02-01	\N	807	TT/01/02/22	538	2670899	52	t	t	2282820	388079	0	0	2
2022-05-11	\N	804	338	528	187200	2	t	f	187200	0	0	0	1
2022-04-19	\N	776	SECPL/2022/305-2	495	25401402	110	t	t	21710600	3690802	0	0	2
2022-04-18	\N	776	2506	496	33087951	113	t	f	28280300	4807651	0	0	2
2022-04-15	\N	776	QT/R100-381-01	497	36051310	112	f	f	30813086	5238224	0	0	2
2022-05-09	\N	804	6209	527	180130	5	t	t	180130	0	0	0	1
2022-05-12	\N	804	277	529	194750	59	t	f	194750	0	0	0	1
2022-06-06	\N	820	2022/upg/3105	548	352000	57	t	f	352000	0	0	0	1
2022-05-10	\N	820	FES/Mech/2253	549	344000	58	t	f	344000	0	0	0	1
2022-05-12	\N	820	EPE-22/MSU-026a	547	318500	18	t	t	318500	0	0	0	1
2022-05-09	\N	797	6202	520	500344	5	t	t	500344	0	0	0	1
2022-04-29	\N	797	337	521	543550	2	t	f	543550	0	0	0	1
2022-05-10	\N	797	276	522	585100	59	t	f	585100	0	0	0	1
2022-06-20	\N	836	7203	578	477502.74	5	t	t	408122	69380.74	0	0	2
2022-04-07	\N	790	TEL/NRDI/ADV/22-1438	509	134720	40	t	t	134720	0	0	0	1
2022-04-09	\N	790	GIS/ADV/22-1402	510	145000	73	t	f	145000	0	0	0	1
2022-04-11	\N	790	AXS/ADV/2022-544	511	155250	74	t	f	155250	0	0	0	1
2022-05-09	\N	798	HHH/09/22	519	473850	22	t	f	405000	68850	0	0	2
2022-05-10	\N	798	SH/N-7/22	530	479817	82	t	f	410100	69717	0	0	2
2022-05-10	\N	798	GM/NK/022	531	462150	20	t	t	395000	67150	0	0	2
2022-04-12	\N	788	6183	503	999584	5	t	t	999584	0	0	0	1
2022-04-14	\N	788	330	504	1088500	2	t	f	1088500	0	0	0	1
2022-04-22	\N	788	265	505	1153550	59	t	f	1153550	0	0	0	1
2022-05-17	\N	789	<Add Ref>	532	0	0	t	t	0	0	0	0	1
2022-05-12	\N	799	TEL/NRDI/ADV/22-1444	523	475668	40	t	t	475668	0	0	0	1
2022-05-25	\N	814	MTSSPL/01/22	541	147329	98	t	t	135538	11791	0	0	2
2022-05-25	\N	818	GR/PS/19	546	518310	102	t	f	443000	75310	0	0	2
2022-05-26	\N	818	NK/MT/022	545	513630	20	t	f	439000	74630	0	0	2
2022-05-26	\N	818	SM/LRB/098	544	503685	82	t	t	430500	73185	0	0	2
2022-05-11	\N	799	AXS/ADV/2022-2048	524	526000	74	t	f	526000	0	0	0	1
2022-05-12	\N	799	GIS/ADV/22-105	525	525000	73	t	f	525000	0	0	0	1
2022-05-12	\N	800	Q20220512 NUST	526	1011500	24	t	t	1011500	0	0	0	1
2022-05-10	\N	806	NK/GM/0722	533	457353	20	t	f	390900	66453	0	0	2
2022-05-10	\N	806	HHA/LRB/2022	534	450099	22	t	f	384700	65399	0	0	2
2022-05-11	\N	806	SM/N-7/2022	535	441324	82	t	t	377200	64124	0	0	2
2022-06-10	\N	827	GIS/ADV/22-1945	559	3500000	73	t	f	3500000	0	0	0	1
2022-05-25	\N	816	LC/02/22	543	352750	114	t	t	352750	0	0	0	2
2022-06-09	\N	827	TEL/ADV/NRDI/22-1601	558	2970000	40	t	t	2970000	0	0	0	1
2022-06-10	\N	827	AXS/ADV/2022-386	560	3245000	74	t	f	3245000	0	0	0	1
2022-06-14	\N	829	M/C-1456-22	571	499470	54	t	f	499470	0	0	0	1
2022-06-06	\N	826	1261	551	618556	12	t	t	618556	0	0	0	1
2022-06-07	\N	826	305/STS	552	692770	67	t	f	692770	0	0	0	1
2022-06-06	\N	826	LT-620	553	768018	99	t	f	768018	0	0	0	1
2022-06-13	\N	829	EME/NT61	561	411085.16	17	t	t	411085.16	0	0	0	1
2022-06-14	\N	829	1723	568	492070	26	t	f	492070	0	0	0	1
2022-06-03	\N	822	7005	555	2265929.08	5	t	t	2265929.08	0	0	0	1
2022-06-06	\N	822	283	556	2351200	59	t	f	2351200	0	0	0	1
2022-05-12	\N	831	1722	566	356947	26	t	f	356947	0	0	0	1
2022-06-07	\N	822	340	557	2440800	2	t	f	2440800	0	0	0	1
2022-06-13	\N	831	EME/NT55	563	298199.04	17	t	t	298199.04	0	0	0	1
2022-05-13	\N	831	M/C-1452-22	567	362319	54	t	f	362319	0	0	0	1
2022-05-15	\N	830	EME/NT58	562	261350	17	t	t	261350	0	0	0	1
2022-05-17	\N	830	1704	564	312832	26	t	f	312832	0	0	0	1
2022-05-13	\N	830	M/C-1350-22	565	317549	54	t	f	317549	0	0	0	1
2022-06-03	\N	825	DM/1803/22/NRDI/MIC-Add	573	2499930	15	t	t	2499930	0	0	0	1
2022-06-22	\N	836	291	579	522405	59	t	f	446500	75905	0	0	2
2022-06-24	\N	836	347	580	557505	2	t	f	476500	81005	0	0	2
2022-06-16	\N	834	286	576	1542780	59	t	f	1542780	0	0	0	1
2022-06-14	\N	834	7108	575	1445558	5	t	t	1445558	0	0	0	1
2022-06-20	\N	834	343	577	1615800	2	t	f	1615800	0	0	0	1
2022-06-23	\N	838	AXS/ADV/2022-2096	587	910000	74	t	f	910000	0	0	0	1
2022-06-27	\N	838	TEL/ADV/NRDI/21-1432	584	899000	40	t	t	899000	0	0	0	1
2022-06-21	\N	838	GIS/ADV/22-306	585	956000	73	t	f	956000	0	0	0	1
2022-06-20	\N	840	7351	591	192972.78	5	t	t	164934	28038.78	0	0	2
2022-06-27	\N	840	348	593	212940	2	t	f	182000	30940	0	0	2
2022-06-22	\N	840	293	592	202410	59	t	f	173000	29410	0	0	2
2022-06-27	\N	841	004/Q/MTSS/KAR/2022	594	198900	62	t	t	170000	28900	0	0	2
