161	92	Sa	2019-09-19	-7500	Paid	160001	160000	350002	350000	\N
162	96	Sa	2019-09-19	-37830	Paid	160001	160000	350002	350000	\N
163	95	Sa	2019-09-19	-45000	Paid	160001	160000	350002	350000	\N
164	93	Sa	2019-09-19	-40625	Paid	160001	160000	350002	350000	\N
165	94	Sa	2019-09-19	-13500	Paid	160001	160000	350002	350000	\N
166	97	Sa	2019-09-19	-40625	Paid	160001	160000	350002	350000	\N
167	91	Sa	2019-09-19	-40000	Paid	160001	160000	200002	200000	\N
168	99	Sa	2019-09-20	-40000	Paid	160001	160000	250001	250000	\N
169	100	Sa	2019-09-20	-20000	Paid	160001	160000	250001	250000	\N
170	101	Sa	2019-09-20	-33313	Paid	160001	160000	350002	350000	\N
171	102	Sa	2019-09-20	-44375	Paid	160001	160000	350002	350000	\N
172	103	Sa	2019-09-20	-119375	Paid	160001	160000	350002	350000	\N
173	104	Sa	2019-09-20	-44375	Paid	160001	160000	350002	350000	\N
174	106	Sa	2019-09-20	-56875	Paid	160001	160000	350002	350000	\N
175	105	Sa	2019-09-20	-62740	Paid	160001	160000	350002	350000	\N
176	109	Sa	2019-09-23	-100000	Paid	160001	160000	250001	250000	\N
177	107	Sa	2019-09-23	-120000	Paid	160001	160000	250001	250000	\N
178	108	Sa	2019-09-23	-100000	Paid	160001	160000	250001	250000	\N
179	249	Ps	2019-09-30	-5759	Paid	160001	160000	\N	160000	\N
180	110	Sa	2019-09-30	-35000	Paid	200002	200000	200002	200000	\N
181	111	Sa	2019-09-30	-40000	Paid	200002	200000	200002	200000	\N
182	134	Sa	2019-09-30	-7500	Paid	350002	350000	350002	350000	\N
183	123	Sa	2019-09-30	-13500	Paid	350002	350000	350002	350000	\N
184	124	Sa	2019-09-30	-40625	Paid	350002	350000	350002	350000	\N
185	130	Sa	2019-09-30	-44375	Paid	350002	350000	350002	350000	\N
186	125	Sa	2019-09-30	-64000	Paid	350002	350000	350002	350000	\N
187	126	Sa	2019-09-30	-45000	Paid	350002	350000	350002	350000	\N
188	122	Sa	2019-09-30	-99375	Paid	350002	350000	350002	350000	\N
189	132	Sa	2019-09-30	-40625	Paid	350002	350000	350002	350000	\N
190	127	Sa	2019-09-30	-12500	Paid	350002	350000	350002	350000	\N
191	128	Sa	2019-09-30	-56875	Paid	350002	350000	350002	350000	\N
192	115	Sa	2019-09-30	-120000	Paid	350002	350000	250001	250000	\N
193	133	Sa	2019-09-30	-40625	Paid	350002	350000	350002	350000	\N
194	121	Sa	2019-09-30	-40625	Paid	350002	350000	350002	350000	\N
195	129	Sa	2019-09-30	-16887	Paid	350002	350000	350002	350000	\N
197	117	Sa	2019-09-30	-100000	Paid	350002	350000	250001	250000	\N
198	118	Sa	2019-09-30	-100000	Paid	350002	350000	250001	250000	\N
199	119	Sa	2019-09-30	-37830	Paid	350002	350000	350002	350000	\N
200	120	Sa	2019-09-30	-7500	Paid	350002	350000	350002	350000	\N
201	114	Sa	2019-09-30	-40000	Paid	350002	350000	250001	250000	\N
202	116	Sa	2019-09-30	-20000	Paid	350002	350000	250001	250000	\N
203	131	Sa	2019-09-30	-44375	Paid	350002	350000	350002	350000	\N
204	112	Sa	2019-09-30	-62740	Paid	350002	350000	350002	350000	\N
205	362	Rb	2019-10-03	-42792	Paid	160001	160000	250001	250000	\N
206	414	Ps	2019-10-03	-17300	Paid	160001	160000	250001	250000	\N
207	354	Ps	2019-10-03	-164970	Paid	160001	160000	350002	350000	\N
209	135	Sa	2019-10-05	-102665	Paid	200003	200000	200003	200000	\N
210	137	Sa	2019-10-05	-100645	Paid	200003	200000	200003	200000	\N
211	136	Sa	2019-10-05	-158710	Paid	200003	200000	200003	200000	\N
213	138	Sa	2019-10-05	-40625	Paid	350002	350000	350002	350000	\N
214	140	Sa	2019-10-31	-110000	Paid	200003	200000	200003	200000	\N
215	141	Sa	2019-10-31	-42000	Paid	200003	200000	200003	200000	\N
216	142	Sa	2019-10-31	-60000	Paid	200003	200000	200003	200000	\N
217	143	Sa	2019-10-31	-120000	Paid	200003	200000	200003	200000	\N
218	145	Sa	2019-10-31	-20000	Paid	350002	350000	250001	250000	\N
220	152	Sa	2019-10-31	-37830	Paid	350002	350000	350002	350000	\N
221	151	Sa	2019-10-31	-40625	Paid	350002	350000	350002	350000	\N
222	150	Sa	2019-10-31	-100645	Paid	350002	350000	250001	250000	\N
223	149	Sa	2019-10-31	-40000	Paid	350002	350000	250001	250000	\N
224	148	Sa	2019-10-31	-100000	Paid	350002	350000	250001	250000	\N
225	154	Sa	2019-10-31	-7500	Paid	350002	350000	350002	350000	\N
226	146	Sa	2019-10-31	-60000	Paid	350002	350000	250001	250000	\N
227	161	Sa	2019-10-31	-16887	Paid	350002	350000	350002	350000	\N
228	147	Sa	2019-10-31	-83870	Paid	350002	350000	250001	250000	\N
229	155	Sa	2019-10-31	-45000	Paid	350002	350000	350002	350000	\N
230	159	Sa	2019-10-31	-40625	Paid	350002	350000	350002	350000	\N
231	163	Sa	2019-10-31	-64000	Paid	350002	350000	350002	350000	\N
232	158	Sa	2019-10-31	-56875	Paid	350002	350000	350002	350000	\N
233	160	Sa	2019-10-31	-99375	Paid	350002	350000	350002	350000	\N
234	156	Sa	2019-10-31	-44375	Paid	350002	350000	350002	350000	\N
235	162	Sa	2019-10-31	-40625	Paid	350002	350000	350002	350000	\N
236	165	Sa	2019-10-31	-12500	Paid	350002	350000	350002	350000	\N
237	164	Sa	2019-10-31	-119375	Paid	350002	350000	350002	350000	\N
238	153	Sa	2019-10-31	-44375	Paid	350002	350000	350002	350000	\N
239	166	Sa	2019-10-31	-40625	Paid	350002	350000	350002	350000	\N
240	144	Sa	2019-10-31	-62740	Paid	350002	350000	350002	350000	\N
241	157	Sa	2019-10-31	-40625	Paid	350002	350000	350002	350000	\N
242	97	Ps	2019-11-11	-411518	Paid	200003	200000	200003	200000	\N
243	381	Ps	2019-11-11	-26100	Paid	200003	200000	200003	200000	\N
245	328	Ps	2019-11-11	-79100	Paid	200003	200000	200003	200000	\N
246	191	Ps	2019-11-14	-348660	Paid	200002	200000	200002	200000	\N
248	170	Sa	2019-11-30	-42000	Paid	200003	200000	200003	200000	\N
249	168	Sa	2019-11-30	-110000	Paid	200003	200000	200003	200000	\N
250	169	Sa	2019-11-30	-120000	Paid	200003	200000	200003	200000	\N
251	171	Sa	2019-11-30	-60000	Paid	200003	200000	200003	200000	\N
252	327	Ps	2019-11-30	-2456210	Paid	350002	350000	250001	250000	\N
253	178	Sa	2019-11-30	-99375	Paid	350002	350000	350002	350000	\N
254	179	Sa	2019-11-30	-4000	Paid	350002	350000	350002	350000	\N
255	177	Sa	2019-11-30	-4000	Paid	350002	350000	350002	350000	\N
256	176	Sa	2019-11-30	-16887	Paid	350002	350000	350002	350000	\N
257	175	Sa	2019-11-30	-100000	Paid	350002	350000	250001	250000	\N
258	174	Sa	2019-11-30	-40000	Paid	350002	350000	250001	250000	\N
259	173	Sa	2019-11-30	-20000	Paid	350002	350000	250001	250000	\N
260	188	Sa	2019-11-30	-60000	Paid	350002	350000	350002	350000	\N
261	399	Ps	2019-11-30	-94422	Paid	350002	350000	350002	350000	\N
262	183	Sa	2019-11-30	-60000	Paid	350002	350000	350002	350000	\N
263	114	Ps	2019-11-30	-237505	Paid	350002	350000	350002	350000	\N
264	113	Ps	2019-11-30	-278829	Paid	350002	350000	350002	350000	\N
265	112	Ps	2019-11-30	-26241	Paid	350002	350000	350002	350000	\N
266	111	Ps	2019-11-30	-23308	Paid	350002	350000	350002	350000	\N
267	100	Ps	2019-11-30	-86346	Paid	350002	350000	350002	350000	\N
268	187	Sa	2019-11-30	-40625	Paid	350002	350000	350002	350000	\N
269	172	Sa	2019-11-30	-60000	Paid	350002	350000	250001	250000	\N
270	196	Sa	2019-11-30	-52895	Paid	350002	350000	350002	350000	\N
271	195	Sa	2019-11-30	-56875	Paid	350002	350000	350002	350000	\N
272	189	Sa	2019-11-30	-58666	Paid	350002	350000	350002	350000	\N
273	190	Sa	2019-11-30	-7500	Paid	350002	350000	350002	350000	\N
274	191	Sa	2019-11-30	-4000	Paid	350002	350000	350002	350000	\N
275	192	Sa	2019-11-30	-37830	Paid	350002	350000	350002	350000	\N
276	180	Sa	2019-11-30	-4000	Paid	350002	350000	350002	350000	\N
277	186	Sa	2019-11-30	-12500	Paid	350002	350000	350002	350000	\N
278	197	Sa	2019-11-30	-72740	Paid	350002	350000	350002	350000	\N
247	251	Ps	2019-11-30	-40	Paid	160001	160000	\N	160000	\N
279	198	Sa	2019-11-30	-52895	Paid	350002	350000	350002	350000	\N
281	181	Sa	2019-11-30	-4000	Paid	350002	350000	350002	350000	\N
282	193	Sa	2019-11-30	-42666	Paid	350002	350000	350002	350000	\N
283	184	Sa	2019-11-30	-64000	Paid	350002	350000	350002	350000	\N
284	185	Sa	2019-11-30	-135000	Paid	350002	350000	350002	350000	\N
285	182	Sa	2019-11-30	-54500	Paid	350002	350000	350002	350000	\N
286	194	Sa	2019-11-30	-40625	Paid	350002	350000	350002	350000	\N
287	171	Ps	2019-12-02	-49700	Paid	160001	160000	\N	160000	\N
288	115	Ps	2019-12-11	-24594	Paid	350002	350000	350002	350000	\N
289	268	Ps	2019-12-12	-416953	Paid	200003	200000	200003	200000	\N
291	116	Ps	2019-12-12	-25343	Paid	350002	350000	350002	350000	\N
292	117	Ps	2019-12-13	-17744	Paid	350002	350000	350002	350000	\N
293	200	Sa	2019-12-31	-42000	Paid	200003	200000	200003	200000	\N
294	202	Sa	2019-12-31	-120000	Paid	200003	200000	200003	200000	\N
295	203	Sa	2019-12-31	-60000	Paid	200003	200000	200003	200000	\N
296	201	Sa	2019-12-31	-110000	Paid	200003	200000	200003	200000	\N
297	210	Sa	2019-12-31	-17741	Paid	350002	350000	350002	350000	\N
298	218	Sa	2019-12-31	-12500	Paid	350002	350000	350002	350000	\N
299	209	Sa	2019-12-31	-37830	Paid	350002	350000	350002	350000	\N
300	216	Sa	2019-12-31	-60000	Paid	350002	350000	350002	350000	\N
301	215	Sa	2019-12-31	-16887	Paid	350002	350000	350002	350000	\N
302	214	Sa	2019-12-31	-60000	Paid	350002	350000	350002	350000	\N
303	204	Sa	2019-12-31	-60000	Paid	350002	350000	250001	250000	\N
304	213	Sa	2019-12-31	-7500	Paid	350002	350000	350002	350000	\N
305	207	Sa	2019-12-31	-20000	Paid	350002	350000	250001	250000	\N
306	208	Sa	2019-12-31	-7500	Paid	350002	350000	350002	350000	\N
307	221	Sa	2019-12-31	-72740	Paid	350002	350000	350002	350000	\N
308	223	Sa	2019-12-31	-110000	Paid	350002	350000	350002	350000	\N
309	222	Sa	2019-12-31	-60000	Paid	350002	350000	350002	350000	\N
310	219	Sa	2019-12-31	-7500	Paid	350002	350000	350002	350000	\N
311	211	Sa	2019-12-31	-55000	Paid	350002	350000	350002	350000	\N
312	225	Sa	2019-12-31	-40625	Paid	350002	350000	350002	350000	\N
313	217	Sa	2019-12-31	-60000	Paid	350002	350000	350002	350000	\N
314	224	Sa	2019-12-31	-20645	Paid	350002	350000	350002	350000	\N
316	212	Sa	2019-12-31	-99375	Paid	350002	350000	350002	350000	\N
317	231	Sa	2019-12-31	-40625	Paid	350002	350000	350002	350000	\N
318	206	Sa	2019-12-31	-100000	Paid	350002	350000	250001	250000	\N
319	220	Sa	2019-12-31	-135000	Paid	350002	350000	350002	350000	\N
320	226	Sa	2019-12-31	-7500	Paid	350002	350000	350002	350000	\N
321	230	Sa	2019-12-31	-60000	Paid	350002	350000	350002	350000	\N
322	227	Sa	2019-12-31	-7500	Paid	350002	350000	350002	350000	\N
323	229	Sa	2019-12-31	-7500	Paid	350002	350000	350002	350000	\N
324	228	Sa	2019-12-31	-56875	Paid	350002	350000	350002	350000	\N
325	232	Sa	2019-12-31	-80000	Paid	350002	350000	350002	350000	\N
326	205	Sa	2019-12-31	-40000	Paid	350002	350000	250001	250000	\N
329	340	Ps	2020-01-15	-131947	Paid	350002	350000	350002	350000	\N
330	341	Ps	2020-01-16	-105293	Paid	350002	350000	350002	350000	\N
331	213	Ps	2020-01-17	-2035	Paid	160001	160000	350002	350000	\N
332	212	Ps	2020-01-17	-23380	Paid	160001	160000	350002	350000	\N
333	400	Ps	2020-01-17	-5882868	Paid	350002	350000	350002	350000	\N
334	401	Ps	2020-01-18	-6730701	Paid	350002	350000	350002	350000	\N
335	402	Ps	2020-01-19	-1965097	Paid	350002	350000	350002	350000	\N
336	237	Sa	2020-01-31	-60000	Paid	200003	200000	200003	200000	\N
337	236	Sa	2020-01-31	-110000	Paid	200003	200000	200003	200000	\N
338	234	Sa	2020-01-31	-120000	Paid	200003	200000	200003	200000	\N
339	235	Sa	2020-01-31	-42000	Paid	200003	200000	200003	200000	\N
340	249	Sa	2020-01-31	-99375	Paid	350002	350000	350002	350000	\N
341	248	Sa	2020-01-31	-80000	Paid	350002	350000	350002	350000	\N
342	239	Sa	2020-01-31	-100000	Paid	350002	350000	250001	250000	\N
343	241	Sa	2020-01-31	-20000	Paid	350002	350000	250001	250000	\N
344	242	Sa	2020-01-31	-25000	Paid	350002	350000	350002	350000	\N
345	243	Sa	2020-01-31	-3629	Paid	350002	350000	350002	350000	\N
346	240	Sa	2020-01-31	-60000	Paid	350002	350000	250001	250000	\N
347	244	Sa	2020-01-31	-16887	Paid	350002	350000	350002	350000	\N
348	245	Sa	2020-01-31	-60000	Paid	350002	350000	350002	350000	\N
349	247	Sa	2020-01-31	-55000	Paid	350002	350000	350002	350000	\N
350	250	Sa	2020-01-31	-7500	Paid	350002	350000	350002	350000	\N
351	251	Sa	2020-01-31	-40625	Paid	350002	350000	350002	350000	\N
352	252	Sa	2020-01-31	-18346	Paid	350002	350000	350002	350000	\N
353	256	Sa	2020-01-31	-60000	Paid	350002	350000	350002	350000	\N
354	246	Sa	2020-01-31	-37830	Paid	350002	350000	350002	350000	\N
355	265	Sa	2020-01-31	-40625	Paid	350002	350000	350002	350000	\N
357	263	Sa	2020-01-31	-72740	Paid	350002	350000	350002	350000	\N
358	262	Sa	2020-01-31	-7500	Paid	350002	350000	350002	350000	\N
359	261	Sa	2020-01-31	-7500	Paid	350002	350000	350002	350000	\N
360	264	Sa	2020-01-31	-110000	Paid	350002	350000	350002	350000	\N
361	259	Sa	2020-01-31	-7500	Paid	350002	350000	350002	350000	\N
362	257	Sa	2020-01-31	-60000	Paid	350002	350000	350002	350000	\N
