270	\N	\N	Project VFD. Megger is required to test insulation resistance during maintenance, troubleshooting, assembling and disassembling activities on site location. Due to extensive load, another 3D printer will be developed in-house which will contribute in substantial reduction in cost. USB to be utilized in office for sharing and printing of documents. Moreover, Spare PCBs are required in order to offer corrective maintenance during warranty period, if not consume spares will be handed over to S/MSD	\N	\N	\N	28	691,698	5475128	1230000	300000	\N
274	\N	\N	For movement of teams to Nathiagali	\N	\N	100000	78	707	0	0	0	2022-03-11
279	\N	\N	Project RAVEN II. Stablized Modulator Power Supply, control circuit components and stepper motors are required for providing ripple free power supply to circuit of Gyro Stablized Platform. IMU accelerometer, Power DB, sleeves, wire, USB and cable connectors are required to fabricate GSP test bench. Micro-controller and programming module is required to customize control board for motor driver. Titanium Alloy sheets are required for finalizing in-house manufacturing and testing methods. Heat treatment and sample cutting of steel 4140 are also undertaken. Renovation works of Lab 105 and 106 is required for HPM Lab due team extension. Racks will be utilized to store vise tools and cutters. Oscillating cutting tool to be used for trimming composites parts and curving CF sheets. Clamps, wrenches and leveling tool to be utilized in assembly of avid CNC. 3-Ø wire to be used in relocating lathe machine. Moreover, 3-Ø wire and breakers are also required for avid CNC spindle and plasma cutter. Cutting oil to be used for better surface finish and to improve life of cutting tool gears. Grease gun is required in order to lubricate grease into machine and equipment parts. Digital Vernier caliper, measuring tape and ruler are required to measure COTs for CAD designing. Printer is required to undertake documentation work. Furthermore, internet charges of labs are also included	\N	\N	\N	17	706,714,720,723	0	0	0	\N
285	\N	\N	RAVEN II . Stablized Modulator Power Supply, control circuit components and stepper motors are required for providing ripple free power supply to circuit of Gyro Stablized Platform. IMU accelerometer, Power DB, sleeves, wire, USB and cable connectors are required to fabricate GSP test bench . Micro-controller and programming module is required to customize control board for motor driver . Titanium Alloy sheets are required for finalizing in-house manufacturing and testing methods . Heat treatment and sample cutting of steel 4140 are also undertaken. Renovation works of Lab 105 and 106 is required for HPM Lab due team extension. Racks will be utilized to store vise tools and cutters. Oscillating cutting tool to be used for trimming composites parts and curving CF sheets. Clamps, wrenches and leveling tool to be utilized in assembly of avid CNC. 3-Ø wire to be used in relocating lathe machine. Moreover, 3-Ø wire and breakers are also required for avid CNC spindle and plasma cutter. Cutting oil to be used for better surface finish and to improve life of cutting tool gears. Grease gun is required in order to lubricate grease into machine and equipment parts. Digital Vernier caliper, measuring tape and ruler are required to measure COTs for CAD designing. Printer is required to undertake documentation work. Furthermore, internet charges of labs are also included	\N	\N	\N	17	706,714,720,727	0	0	0	\N
275	\N	\N	For refreshment of teams at Nathiagali	\N	\N	100000	78	708	0	0	0	2022-03-11
287	\N	\N	Project HSTD. JetCat Engine P-1000 is received whereas accessories such as turbine mounting clips, installation kits and speed sensor are essential for engine operation. Moreover, High Torque Servo Motors are needed as spares for avionics test bench. 4140 rod is required for in-house machining of MARLIN 1 spare torque tube. Bubble wraps are required to secure patterns of MARLIN 2. Nitrile Gloves, silicon pipe, canisters, funnel, acrylic sheet and catch pot to be consumed in vacuum bagging process necessary for resin infusion in MARLIN 2. Furthermore, lubrication oil and fuel will be utilized for launcher compressor. Safety helmets, gloves and tools such as spanner, nose plier, weighing scale are required for testing and field trials. Tool box is required for organizing tools at Gharo. Stair is needed for warehouse rack organization. LED lights and plugs are required in extended portion of NDT lab. Moreover, miscellaneous expenditures such as OAS connection, AC & desktop PC repair charges, internet charges, Wi-Fi dongle and mouse are also included	\N	\N	\N	50	733,734	0	0	0	\N
276	\N	\N	Construction of Test Tank of SVDTC Project	\N	\N	\N	16	717	15412842.8	2100000	0	\N
282	\N	\N	making RDWIS system fully operational to smoothly manage bio data record of each individual (hired HR), attendance and other admin related matters	\N	\N	\N	3	725	0	0	0	\N
288	\N	\N	project MC based DEW. Welding plant is required to undertake welding of different RF components. Aluminum sheets and billets are necessary raw material required in fabrication of RF devices. End Mill is required to undertake aluminum machining on CNC milling. Rivets and rivets gun are necessary to join different parts as required. Passive electronic items such as capacitors and resistors are required in fabrication of 15W Power Amplifier, Biasing Circuit Power Amplifier and Low Noise Amplifier. Tweezer, gloves and wrist band are required to safely handle ESD equipment	\N	\N	\N	40	736	0	0	0	\N
278	\N	\N	For movement of project team to site	\N	\N	100000	78	721	0	0	0	2022-03-11
286	\N	\N	devlopment of prototype as well as ruggedized version of NIU for PNS/M HASHMAT	\N	\N	\N	8	710,711,712,731	7746400	1000000	10000	\N
290	\N	\N	Project UCAV. Wireless Air Module will be used as spare for datalink. Racks are required to safely store raw materials and avid tools. Cabinet is required in assembly area for storing drill bits and vacuum bagging consumables. Drawer locks are required to ensure equipment safety at serial production facility. Plastic storage boxes of different sizes are needed for organization of tools and other equipment. Moreover, Aluminium Saw is required to undertake machining work. Waterbed is needed during CNC plasma cutting process in order to collect dust and fumes. Crank shaft is required for avionics test bench. HDMI convertor is needed to interface external screen to Ground Control Station (GCS). Furthermore, internet charges are also included	\N	\N	\N	60	737,738	0	0	0	\N
291	\N	\N	\N	\N	\N	\N	5	739	0	0	0	\N
308	\N	\N	project HSTD. It is submitted that 02 x P220 engines (S. No. 1620 and 1573) were purchased from M/s Iqra Orient for testing and as a spare for MARLIN 1 HSTD. However, during parachute landing of the plane, the engine 1620 suffered a hit, damaging the body at few locations. The spare engine (1573) was then utilized for testing however during trials, it was observed that the starter motor of the engine was malfunctioning as the compressor rotor was rotating at a very slow speed. M/s Iqra Orient has been engaged to get the engines repaired from OEM. Furthermore, Nozzle is required for producing required thrust in P1000 engine and temperature sensor is required for measuring temperature of the exhaust to attain adequate cooling	\N	\N	\N	5	799,800	1652778	718750	0	\N
277	\N	\N	repairing of Hard Drives for design computer	\N	\N	\N	40	718	0	0	0	\N
423	\N	\N	 for repair of defective assemblies of ELINT system.	\N	\N	\N	114	1086	0	0	0	\N
424	\N	\N	 for installation with rugged system	\N	\N	\N	19	1085	0	0	0	\N
294	\N	\N	project RAVEN II. LOS VTS is a deliverable of project RAVEN. Inconel alloy steel rods are needed for high strength linkages of GSP system. Dust collection system is required to collect dust produced during Avid CNC operation. Avid enclosure is essential to protect Avid and surrounding location from dust produced during machining. Damper/ Spring test bench is required to test stiffness and damping characteristics of linkages, spring and dampers in GSP. Hand cutting torch is required to cut thick metal sheets. Weighing scale is required to weigh bulky parts. Moreover, Vernier Caliper is necessary measuring instrument required to be placed in machine shop, manufacturing room and layup area at Serial Production Facility. In addition, Vacuum cleaner is required to undertake cleaning at Machine Shop. Ethernet cable is required for internet connection from manufacturing room to machine shop PC. Power Supply to be used as spare for PC at machine shop. Connectors, wires, bolts, brackets, exhaust fans are required for fabrication of GSP electronic housing. UBEC & bullet are necessary power connectors required for test platform. Adaptor, buck convertor, sim 808 module and wires are required for in-house fabrication of tracking devices of GSP. Miscellaneous expenses of stationary and printer toner are also included	\N	\N	\N	20	742,745,750	0	0	0	\N
289	\N	\N	development of prototype version of NIU for PNS/M HAMZA	\N	\N	\N	5	729	3200000	0	50000	\N
296	\N	\N	Subsea Vehicle Development and Testing Facility development project	\N	\N	\N	29	776	0	0	0	\N
306	\N	\N	replacement of defective Oscilloscope of the system as repair efforts were not fruitful.  Moreover, the high performance computers are required for modeling of RF components that is critical for functional replacment of parts to recover deffective assemblies of the system	\N	\N	\N	11	779,783	3511517	537500	300000	\N
297	\N	\N	For movement of teams to project site of ELINT overhaul project	\N	\N	100000	80	781	0	0	0	2022-04-22
299	\N	\N	 project SUR-17. Work order amounting Rs. 13M for project “Fabrication of Antennas units along with associated accessories of SUR-17 Radar onboard F-22P Frigates” has been issued. SUR-17 array is composed of Class A and Class B antenna. 01 x Radar unit comprises 12 x Antennas (08 x Class A antenna and 04 x Class B Antenna). One antenna of each class will be manufactured. T0 of the project is 1st April 2022. Milestone M2 “Submission of Project Plan” has been successfully completed. Following materials are required to undertake in-house fabrication of antennas: Aluminum Tube of different dia, Aluminum Pipe C Clamps, Aluminum Based Rod Sleeve Adapter and Power Splitter Connectors, LMR 400 cable and connector, Fiber Glass roll is needed in manufacturing of boom, Epoxy Resin will be used with Fiber Glass, Brushes, mixing cups, Silicon Pipes and Nitrile Gloves, Mixing and Measurement Tools	\N	\N	\N	4	780	1775278	500000	96250	\N
295	\N	\N	\N	\N	\N	\N	8	774	3511517	537500	300000	\N
300	\N	\N	\N	\N	\N	\N	55	785	0	0	0	\N
301	\N	\N	\N	\N	\N	\N	4	747	0	0	0	\N
304	\N	\N	 project DEW. Target circuitry is being developed using RF power & log detector to showcase the efficacy of high-power microwave weapon. 9GHz Medium Power Wave Guide Load Terminal is required for absorption of radio frequency energy from magnetrons. RF PCB substrate, High voltage probe and Passive devices such as capacitors, resistors, inductors, diodes, voltage regulator and rectifier are required in development of RF power meter and band stop filter devices to undertake magnetron experimentation. High Performance PCs are required for undertaking electromagnetic modelling and simulation activities. Existing RF PCs justification and usage are enclosed at 'Flag AQ'. Existing inventory indicates that additional 02 computational PCs are required to enable hired project team to undertake computational, modelling and simulation task efficiently	\N	\N	\N	43	788,790	0	0	0	\N
302	\N	\N	project RAVEN II. Milestone M4 “Hardware Lab Assembly” is in progress. Metal sheets, round shafts, angle iron, flexible hose, fasteners and locking actuator are required to undertake GSP lab test bench assembly. Nylon safety straps are required for securing platform. Additionally, following materials are required for mounting full scale GSP onboard ship: base stand, metallic sheets, adaptor, cables, latch catch locker, brackets, industrial socket, wiring ducts, emergency stop button, rubber boots and circuit breaker. Furthermore, for fabrication of electronic control box following items are needed: voltage converter, power connectors, rivnuts, heat tubing, radiator, heat sink and tube bender. Moreover internet charges of labs are also included	\N	\N	\N	23	787	0	0	0	\N
309	\N	\N	HSTD. Pre-Peg carbon fiber is required in composite part manufacturing of high strength parts. Air vent valve is required in MARLIN 2 Fuel tank. Furthermore, existing electrical sockets in Serial Production Facility are degraded with time and short circuiting has damaged Power Supply therefore replacement is required	\N	\N	\N	55	804	0	0	0	\N
307	\N	\N	project SUR-17.  Following materials are required to undertake in-house fabrication of SUR-17 Antenna Mast: Glass Fiber Matt, Polyester Resin, Epoxy Resin and Thinner. Glass Fiber Matt and Polyester resin are necessary raw material required for preparing mold. Moreover, thinner is required to attain cleaning	\N	\N	\N	8	797	1775278	500000	96250	\N
310	\N	\N	Remotely Operataed Vehicle Project related activities	\N	\N	\N	33	798	0	0	0	\N
311	\N	\N	ROV Project related activities	\N	\N	\N	37	806	0	0	0	\N
312	\N	\N	Construction of Test Tank	\N	\N	\N	35	807	0	0	0	\N
298	\N	\N	For movement of project team to ELINT site	\N	\N	100000	82	782	0	0	0	2022-05-11
